timestamp,Register,raw_uint16,raw_int16,hex,tier,name,interpreted,bin16,ascii_be,ascii_le,bcd,div10,div100,div1000,u32_next_be,u32_next_le
11:44:31,43118,0,0,0x0000,VERM,Verm: schedule_4_mode,0 W,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43119,0,0,0x0000,VERM,Verm: schedule_4_enabled,0,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43120,0,0,0x0000,VERM,Verm: schedule_5_days,0x0000,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43121,0,0,0x0000,VERM,Verm: schedule_5_start,00:00,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43122,0,0,0x0000,VERM,Verm: schedule_5_end,00:00,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43123,0,0,0x0000,VERM,Verm: schedule_5_mode,0 W,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43124,0,0,0x0000,VERM,Verm: schedule_5_enabled,0,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43125,0,0,0x0000,VERM,Verm: schedule_6_days,0x0000,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43126,0,0,0x0000,VERM,Verm: schedule_6_start,00:00,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43127,0,0,0x0000,VERM,Verm: schedule_6_end,00:00,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43128,0,0,0x0000,VERM,Verm: schedule_6_mode,0 W,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,43129,0,0,0x0000,VERM,Verm: schedule_6_enabled,0,0000000000000000,··,··,0000,0.0,0.00,0.000,,
11:44:31,44002,0,0,0x0000,VERM,Verm: max_charge_power,0 W,0000000000000000,··,··,0000,0.0,0.00,0.000,0,0
11:44:31,44003,0,0,0x0000,VERM,Verm: max_discharge_power,0 W,0000000000000000,··,··,0000,0.0,0.00,0.000,,
11:44:41,30001,464,464,0x01D0,OK,battery_power,464 W,0000000111010000,··,··,-,46.4,4.64,0.464,,
11:44:41,30006,65483,-53,0xFFCB,OK,ac_power,-53 W,1111111111001011,··,··,-,6548.3,654.83,65.483,,
11:44:41,30010,0,0,0x0000,UNB,Unb: ?,,0000000000000000,··,··,0000,0.0,0.00,0.000,,
11:44:41,30020,100,100,0x0064,VERM,Verm: mppt1_voltage,10 V,0000000001100100,·d,d·,0064,10.0,1.00,0.100,6553699,6488164
11:44:41,30021,99,99,0x0063,VERM,Verm: mppt2_voltage,9.900 V,0000000001100011,·c,c·,0063,9.9,0.99,0.099,6488163,6488163
11:44:41,30022,99,99,0x0063,VERM,Verm: mppt3_voltage,9.900 V,0000000001100011,·c,c·,0063,9.9,0.99,0.099,6488163,6488163
11:44:41,30023,99,99,0x0063,VERM,Verm: mppt4_voltage,9.900 V,0000000001100011,·c,c·,0063,9.9,0.99,0.099,6488064,99
